file_scan	perm	uid	gid	size	size_on_disk	blocks	atime	mtime	ctime	inode	file_name
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	7713144	7716864	18707	1407799908	1382613254	1424345514	6747582971	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/C86-82-16_clp160001UPGRADE.vt
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	7007200	7012352	15795	1407799909	1382613261	1424345516	6747582854	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/CBP1589-13_mig160001NEW.vt
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	4344272	4349952	10083	1407799908	1382613256	1424345515	6747582843	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/C86-82-47_bal160001UPGRADE.vt
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	3500448	3506176	7923	1407799908	1382613256	1424345515	6747582844	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/CBP1589-01_mig160001NEW.vt
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	4253792	4259840	9651	1407799908	1382613254	1424345514	6747582970	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/C86-82-10_bal160001UPGRADE.vt
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	7690464	7692288	17123	1407799909	1382613258	1424345516	6747582849	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/CBP1589-07_mig160001NEW.vt
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	7639100	7643136	17027	1407799908	1382613254	1424345514	6747582969	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/C86-82-08_clp160001UPGRADE.vt
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	5248800	5251072	11843	1407799909	1382613259	1424345516	6747582851	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/CBP1589-10_mig160001NEW.vt
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	5359332	5365760	12067	1407799909	1382613261	1424345517	6747582855	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/CBP1589-14_mig160001NEW.vt
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	5873384	5873664	13059	1407799908	1382613255	1424345515	6747582842	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/C86-82-37_clp160001UPGRADE.vt
